GameID|HomeTeam|AwayTeam|GameWinner|GameLoser|ScoreHome|ScoreAway|HomeFirstDowns|HomePassingYards|HomePenaltyCnt|HomePenaltyYards|HomePossTime|HomePuntAvg|HomepuntCnt|HomePuntYards|HomeRushingYards|HomeTotalYards|HomeTurnOvers|AwayFirstDowns|AwayPassingYards|AwayPenaltyCnt|AwayPenaltyYards|AwayPossTime|AwayPuntAvg|AwaypuntCnt|AwayPuntYards|AwayRushingYards|AwayTotalYards|AwayTurnOvers|HomeFieldGoals|AwayFieldGoals|HomeTouchDowns|AwayTouchDowns|HomePassingComp|AwayPassingComp|HomePassingAtt|AwayPassingAtt|HomePassingTD|AwayPassingTD|HomeRushingAtt|AwayRushingAtt|HomeRushingTD|AwayRushingTD|Year|Week|Date|Day|TimeOfDay|NumericDate|Temp|DewPoint|Visiability|Humidity|WindSpeed|WindDir|Pressure|Fog|Precipitation|Condition|Rain|Snow|WindChill|HeatIndex|HomePassYardsPerAttempt|HomePassingCompPct|AwayPassYardsPerAttempt|AwayPassingCompPct|HomeRushYardsPerAttempt|AwayRushYardsPerAttempt|HomeTeamWin
63|BAL|CIN|CIN|BAL|14|17|12|175|10|76|25:41|38|6|272|82|257|2|22|261|7|39|34:19|40|4|160|142|403|2|1|0|2|2|22|18|31|31|1|1|18|34|0|1|2009|5|10/11/2009|6|1:00|20091011|66.0|39.0||37.0||North|30.22|0.0||Unknown|0.0|0.0|||7.95454545455|0.709677419355|14.5|0.58064516129|4.55555555556|4.17647058824|0
64|BUF|CLE|CLE|BUF|3|6|13|143|13|75|31:34|43|7|364|145|288|3|9|22|3|29|28:26|42|9|386|171|193|1|1|2|0|0|16|2|31|17|0|0|35|41|0|0|2009|5|10/11/2009|6|1:00|20091011|46.9|28.9|10.0|50.0|13.8|West|30.26|0.0||Mostly Cloudy|0.0|0.0|||8.9375|0.516129032258|11.0|0.117647058824|4.14285714286|4.17073170732|0
65|CAR|WAS|CAR|WAS|20|17|16|162|5|27|31:17|44|4|179|86|248|2|15|124|4|20|28:43|36|5|192|74|198|1|1|1|2|2|16|17|25|23|1|1|32|24|1|1|2009|5|10/11/2009|6|1:00|20091011|64.9|52.0|10.0|63.0|3.5|Variable|30.22|0.0||Overcast|0.0|0.0|||10.125|0.64|7.29411764706|0.739130434783|2.6875|3.08333333333|1
66|DET|PIT|PIT|DET|20|28|21|225|6|66|32:35|42|3|139|110|335|1|18|262|6|59|27:25|43|4|194|82|344|1|2|0|2|4|23|23|37|30|1|3|25|21|0|1|2009|5|10/11/2009|6|1:00|20091011|48.0|23.0|10.0|37.0|11.5|NW|30.35|0.0||Clear|0.0|0.0|||9.78260869565|0.621621621622|11.3913043478|0.766666666667|4.4|3.90476190476|0
67|KC|DAL|DAL|KC|20|26|20|232|7|50|34:38|41|8|330|72|304|0|20|348|13|90|32:00|42|4|172|150|498|2|2|2|3|2|20|23|34|41|2|2|26|29|1|0|2009|5|10/11/2009|6|1:00|20091011|42.1|26.1|10.0|53.0|10.4|East|30.3|0.0||Overcast|0.0|0.0|36.1||11.6|0.588235294118|15.1304347826|0.560975609756|2.76923076923|5.1724137931|0
68|NYG|OAK|NYG|OAK|44|7|27|263|4|37|36:04|31|3|92|220|483|1|7|64|7|67|23:56|45|7|361|60|124|3|3|0|5|1|17|8|24|13|2|0|41|25|3|1|2009|5|10/11/2009|6|1:00|20091011|63.0|37.9|10.0|40.0|17.3|WNW|30.15|0.0||Clear|0.0|0.0|||15.4705882353|0.708333333333|8.0|0.615384615385|5.36585365854|2.4|1
69|PHI|TB|PHI|TB|33|14|16|249|10|111|25:27|43|5|244|76|325|0|22|218|4|30|34:33|39|4|161|85|303|3|1|0|4|2|17|26|24|50|3|2|21|22|1|0|2009|5|10/11/2009|6|1:00|20091011|64.0|37.9|10.0|38.0|9.2|WNW|30.2|0.0||Mostly Cloudy|0.0|0.0|||14.6470588235|0.708333333333|8.38461538462|0.52|3.61904761905|3.86363636364|1
70|STL|MIN|MIN|STL|10|38|27|278|7|82|32:39|45|3|148|122|400|4|21|288|5|44|27:21|49|2|103|89|377|1|1|1|5|1|21|27|27|38|1|1|24|30|3|0|2009|5|10/11/2009|6|1:00|20091011|52.0|32.0|10.0|47.0|9.2|NNE|30.32|0.0||Partly Cloudy|0.0|0.0|||13.2380952381|0.777777777778|10.6666666667|0.710526315789|5.08333333333|2.96666666667|0
71|SF|ATL|ATL|SF|10|45|13|179|8|92|23:31|40|5|219|100|279|3|28|329|8|90|36:29|40|4|162|148|477|2|1|1|6|1|22|15|32|38|2|0|40|17|4|1|2009|5|10/11/2009|6|4:05|20091011|61.0|48.9|10.0|64.0|8.1|SW|29.81|0.0||Mostly Cloudy|0.0|0.0|||8.13636363636|0.6875|21.9333333333|0.394736842105|2.5|8.70588235294|0
72|ARI|HOU|ARI|HOU|28|21|19|296|7|40|26:35|37|7|356|44|340|1|23|371|6|53|33:25|40|5|200|45|416|1|0|0|4|3|26|35|38|50|2|2|16|21|1|1|2009|5|10/11/2009|6|4:15|20091011|84.9|39.9|10.0|20.0|8.1|West|29.67|0.0||Partly Cloudy|0.0|0.0|||11.3846153846|0.684210526316|10.6|0.7|2.75|2.14285714286|1
73|DEN|NE|DEN|NE|20|17|27|321|3|20|36:29|38|5|231|103|424|2|18|209|4|46|28:22|42|5|222|96|305|1|2|1|2|2|35|19|48|33|2|2|25|27|0|0|2009|5|10/11/2009|6|4:15|20091011|33.8|23.0|7.0|65.0|3.5|NW|29.89|0.0||Mostly Cloudy|0.0|0.0|30.8||9.17142857143|0.729166666667|11.0|0.575757575758|4.12|3.55555555556|1
74|SEA|JAC|SEA|JAC|41|0|24|236|1|10|34:44|45|3|133|143|379|0|10|161|9|73|25:16|46|8|371|38|199|2|2|0|5|0|19|18|32|30|0|4|15|40|0|0|2009|5|10/11/2009|6|4:15|20091011|55.0|24.1|10.0|30.0|6.9|NW|29.86|0.0||Scattered Clouds|0.0|0.0|||12.4210526316|0.59375|8.94444444444|0.6|9.53333333333|0.95|1
75|TEN|IND|IND|TEN|9|31|12|155|9|89|26:22|37|4|146|90|245|2|23|309|7|48|33:38|41|4|197|58|367|2|1|3|4|0|36|19|44|35|3|0|23|21|1|0|2009|5|10/11/2009|6|8:20|20091011|55.0|48.0|10.0|77.0|5.8|ENE|30.19|0.0||Mostly Cloudy|0.0|0.0|||4.30555555556|0.818181818182|16.2631578947|0.542857142857|3.91304347826|2.7619047619|0
76|MIA|NYJ|MIA|NYJ|31|27|23|262|8|112|33:35|43|4|199|151|413|0|20|171|6|56|26:25|38|4|199|138|309|0|1|2|4|3|21|12|28|24|2|1|36|30|2|2|2009|5|10/12/2009|0|8:30|20091012|84.0|72.0|10.0|67.0|4.6|East|30.06|0.0||Scattered Clouds|0.0|0.0||89.6|12.4761904762|0.75|14.25|0.5|4.19444444444|4.6|1
77|CIN|HOU|HOU|CIN|17|28|14|250|4|45|23:45|41|7|335|46|296|3|26|385|7|60|36:15|27|5|175|87|472|2|1|0|2|4|23|28|35|40|1|4|17|31|1|0|2009|6|10/18/2009|6|1:00|20091018|52.0|25.0|10.0|35.0|6.9|Variable|30.36|0.0||Clear|0.0|0.0|||10.8695652174|0.657142857143|13.75|0.7|2.70588235294|2.8064516129|0
78|GB|DET|GB|DET|26|0|23|328|13|130|40:48|41|2|82|107|435|2|10|71|6|40|19:12|30|5|196|78|149|3|4|0|2|0|11|29|25|37|0|2|18|30|0|0|2009|6|10/18/2009|6|1:00|20091018|50.0|36.0|10.0|59.0|15.0|South|30.17|0.0||Clear|0.0|0.0|||29.8181818182|0.44|2.44827586207|0.783783783784|5.94444444444|2.6|1
79|JAC|STL|JAC|STL|23|20|33|326|3|15|42:12|29|4|145|166|492|3|13|207|6|52|24:48|40|6|247|55|262|1|1|2|3|2|30|22|43|34|0|1|38|18|3|0|2009|6|10/18/2009|6|1:00|20091018|62.1|37.9|10.0|41.0|15.0|North|30.13|0.0||Scattered Clouds|0.0|0.0|||10.8666666667|0.697674418605|9.40909090909|0.647058823529|4.36842105263|3.05555555556|1
80|MIN|BAL|MIN|BAL|33|31|19|259|3|15|34:43|43|5|227|167|426|0|20|367|6|74|25:17|38|7|342|81|448|0|1|4|4|3|28|21|43|29|2|3|18|31|2|0|2009|6|10/18/2009|6|1:00|20091018|60.1|41.0|10.0|49.0|13.8|South|29.92|0.0||Clear|0.0|0.0|||9.25|0.651162790698|17.4761904762|0.724137931034|9.27777777778|2.61290322581|1
81|NO|NYG|NO|NYG|48|27|28|360|6|55|36:07|27|4|180|133|493|0|17|241|9|110|23:53|42|4|186|84|325|2|2|0|7|3|23|18|30|36|4|2|39|19|3|1|2009|6|10/18/2009|6|1:00|20091018|64.0|39.9|10.0|41.0|11.5|North|30.34|0.0||Clear|0.0|0.0|||15.652173913|0.766666666667|13.3888888889|0.5|3.41025641026|4.42105263158|1
82|PIT|CLE|PIT|CLE|27|14|28|403|4|30|36:46|23|2|91|140|543|4|12|106|4|45|23:14|39|5|215|91|197|4|2|0|2|3|9|23|26|35|1|2|23|36|0|1|2009|6|10/18/2009|6|1:00|20091018|45.0|32.0|10.0|60.0|6.9|NW|30.26|0.0||Mostly Cloudy|0.0|0.0|41.2||44.7777777778|0.346153846154|4.60869565217|0.657142857143|6.08695652174|2.52777777778|1
83|TB|CAR|CAR|TB|21|28|12|121|5|40|27:39|27|4|163|124|245|2|22|55|3|30|32:21|39|3|122|267|322|3|0|0|4|3|9|11|17|17|1|0|48|25|3|1|2009|6|10/18/2009|6|1:00|20091018|64.4|44.6|10.0|49.0|11.5|North|30.14|0.0||Clear|0.0|0.0|||13.4444444444|0.529411764706|5.0|0.647058823529|2.58333333333|10.68|0
84|WAS|KC|KC|WAS|6|14|7|147|7|63|22:50|32|8|286|118|265|2|16|158|4|30|37:10|33|7|273|110|268|0|4|2|0|0|17|15|32|30|0|0|35|20|0|0|2009|6|10/18/2009|6|1:00|20091018|51.1|39.0|10.0|63.0|18.4|NNW|30.09|0.0||Overcast|0.0|0.0|||8.64705882353|0.53125|10.5333333333|0.5|3.37142857143|5.5|0
85|OAK|PHI|OAK|PHI|13|9|18|209|3|23|33:02|42|7|358|116|325|2|14|216|4|38|26:58|40|8|343|67|283|0|2|3|1|0|17|22|28|46|1|0|35|14|0|0|2009|6|10/18/2009|6|4:05|20091018|61.0|54.0|10.0|78.0|16.1|West|29.98|0.0||Mostly Cloudy|0.0|0.0|||12.2941176471|0.607142857143|9.81818181818|0.478260869565|3.31428571429|4.78571428571|1
86|SEA|ARI|ARI|SEA|3|27|7|114|6|56|17:10|37|8|360|14|128|2|21|282|7|76|42:50|38|6|255|62|344|2|2|1|3|0|34|11|43|30|2|0|26|11|1|0|2009|6|10/18/2009|6|4:05|20091018|62.1|48.9|10.0|62.0|3.5|NW|29.93|0.0||Mostly Cloudy|0.0|0.0|||3.35294117647|0.790697674419|25.6363636364|0.366666666667|0.538461538462|5.63636363636|0
87|NE|TEN|NE|TEN|59|0|32|426|6|40|39:00|36|1|36|193|619|0|9|-7|6|55|21:00|28|6|208|193|186|5|1|0|8|0|38|2|45|14|6|0|30|36|2|0|2009|6|10/18/2009|6|4:15|20091018|34.0|34.0|1.5|100.0|8.1|North|30.05|0.0|0.19|Rain|1.0|0.0|27.2||11.2105263158|0.844444444444|-3.5|0.142857142857|6.43333333333|5.36111111111|1
88|NYJ|BUF|BUF|NYJ|13|16|15|96|14|96|33:13|38|5|216|318|414|6|20|154|8|64|39:03|42|8|334|142|296|2|3|2|1|1|15|10|30|30|1|0|42|40|0|1|2009|6|10/18/2009|6|4:15|20091018|44.1|35.1|10.0|71.0|13.8|North|30.06|0.0|0.0|Overcast|0.0|0.0|37.4||6.4|0.5|15.4|0.333333333333|7.57142857143|3.55|0
89|ATL|CHI|ATL|CHI|21|14|16|185|6|70|26:06|37|5|237|68|253|2|21|290|9|65|33:54|33|4|151|83|373|3|0|0|3|2|19|27|33|43|2|2|23|23|1|0|2009|6|10/18/2009|6|8:20|20091018|46.0|33.1|10.0|61.0|0.0|North|30.27|0.0||Clear|0.0|0.0|||9.73684210526|0.575757575758|10.7407407407|0.627906976744|2.95652173913|3.60869565217|1
90|SD|DEN|DEN|SD|23|34|20|238|4|44|29:17|25|3|151|73|311|1|19|227|4|48|30:43|16|4|179|101|328|0|2|3|4|2|20|20|29|33|2|1|33|21|0|0|2009|6|10/19/2009|0|8:30|20091019|64.9|57.0|10.0|75.0|6.9|WNW|29.94|0.0||Overcast|0.0|0.0|||11.9|0.689655172414|11.35|0.606060606061|2.21212121212|4.80952380952|0
91|CIN|CHI|CIN|CHI|45|10|30|233|3|20|36:22|36|1|36|215|448|0|15|244|6|44|23:38|32|3|117|35|279|4|1|1|1|6|27|20|39|24|1|5|12|45|0|1|2009|7|10/25/2009|6|4:15|20091025|60.1|39.0|10.0|46.0|5.8|South|30.13|0.0||Clear|0.0|0.0|||8.62962962963|0.692307692308|12.2|0.833333333333|17.9166666667|0.777777777778|1
92|CLE|GB|GB|CLE|3|31|12|81|5|40|24:06|45|4|185|58|139|2|25|258|8|70|35:54|29|2|87|202|460|0|1|1|4|0|12|16|29|22|0|3|21|41|0|1|2009|7|10/25/2009|6|1:00|20091025|57.9|36.0|10.0|44.0|5.8|SW|30.14|0.0||Clear|0.0|0.0|||6.75|0.413793103448|16.125|0.727272727273|2.7619047619|4.92682926829|0
93|HOU|SF|HOU|SF|24|21|18|246|7|77|30:29|37|5|186|90|336|1|17|238|11|65|29:31|43|5|241|59|297|2|1|0|3|3|20|21|30|33|2|3|27|19|1|0|2009|7|10/25/2009|6|1:00|20091025|77.0|62.6|10.0|61.0|12.7|SE|29.87|0.0||Mostly Cloudy|0.0|0.0|||12.3|0.666666666667|11.3333333333|0.636363636364|3.33333333333|3.10526315789|1
94|KC|SD|SD|KC|7|37|10|82|7|41|27:15|34|6|241|121|203|3|17|268|9|59|32:45|45|4|196|135|403|0|3|0|1|4|11|18|26|30|1|3|31|36|0|0|2009|7|10/25/2009|6|1:00|20091025|59.0|48.9|10.0|69.0|5.8|South|29.87|0.0||Mostly Cloudy|0.0|0.0|||7.45454545455|0.423076923077|14.8888888889|0.6|3.90322580645|3.75|0
95|PIT|MIN|PIT|MIN|27|17|14|153|3|15|23:02|40|6|248|106|259|1|21|297|11|78|36:58|39|6|250|89|386|2|1|2|2|3|34|14|51|26|0|1|23|20|1|0|2009|7|10/25/2009|6|1:00|20091025|55.0|34.0|10.0|45.0|6.9|WSW|30.17|0.0||Clear|0.0|0.0|||4.5|0.666666666667|21.2142857143|0.538461538462|4.60869565217|4.45|1
96|STL|IND|IND|STL|6|42|14|117|5|73|29:21|41|5|216|155|272|2|24|235|6|51|30:39|38|4|167|156|391|0|2|0|6|0|23|14|34|26|3|0|26|30|2|0|2009|7|10/25/2009|6|1:00|20091025|64.9|43.0|10.0|45.0|6.9|SSW|29.98|0.0||Partly Cloudy|0.0|0.0|||5.08695652174|0.676470588235|16.7857142857|0.538461538462|5.96153846154|5.2|0
97|TB|NE|NE|TB|7|35|10|151|6|55|26:45|31|9|336|89|240|3|18|307|10|66|33:15|29|6|224|107|414|2|0|0|5|1|23|11|32|30|3|1|28|26|1|0|2009|7|10/25/2009|6|1:00|20091025|78.8|60.8|10.0|54.0|5.8|West|29.95|0.0||Clear|0.0|0.0|||6.5652173913|0.71875|27.9090909091|0.366666666667|3.17857142857|4.11538461538|0
98|CAR|BUF|BUF|CAR|9|20|20|309|9|67|34:40|39|6|251|116|425|4|9|114|3|22|25:20|44|8|360|53|167|0|2|0|2|1|11|27|22|44|1|0|30|25|1|1|2009|7|10/25/2009|6|4:05|20091025|59.0|44.1|10.0|58.0|6.9|North|30.1|0.0||Mostly Cloudy|0.0|0.0|||28.0909090909|0.5|4.22222222222|0.613636363636|3.86666666667|2.12|0
99|OAK|NYJ|NYJ|OAK|0|38|13|144|3|24|24:03|52|5|265|119|263|4|26|131|2|8|35:57|44|3|132|316|447|0|1|0|5|0|9|16|15|30|1|0|54|19|4|0|2009|7|10/25/2009|6|4:05|20091025|72.0|55.0|10.0|55.0|9.2|WNW|29.99|0.0||Scattered Clouds|0.0|0.0|||16.0|0.6|8.1875|0.533333333333|2.2037037037|16.6315789474|0
100|DAL|ATL|DAL|ATL|37|21|18|299|8|50|28:52|42|3|135|115|414|1|21|174|3|30|31:08|31|5|230|124|298|3|3|0|3|4|19|21|35|29|2|3|26|28|1|0|2009|7|10/25/2009|6|4:15|20091025|79.0|63.0|10.0|58.0|15.0|South|29.77|0.0||Partly Cloudy|0.0|0.0|||15.7368421053|0.542857142857|8.28571428571|0.724137931034|4.42307692308|4.42857142857|1
101|MIA|NO|NO|MIA|34|46|17|197|8|55|26:58|43|6|280|137|334|3|22|276|6|25|33:02|37|3|137|138|414|4|2|2|4|6|18|22|37|38|0|1|30|27|4|3|2009|7|10/25/2009|6|4:15|20091025|84.9|73.0|10.0|67.0|4.6|Variable|29.92|0.0||Mostly Cloudy|0.0|0.0||91.4|10.9444444444|0.486486486486|12.5454545455|0.578947368421|4.56666666667|5.11111111111|0
102|NYG|ARI|ARI|NYG|17|24|15|220|7|30|30:16|34|7|241|107|327|4|15|216|7|60|29:44|41|8|354|72|288|2|1|1|3|2|20|19|36|37|1|1|22|26|2|1|2009|7|10/25/2009|6|8:20|20091025|55.9|35.1|10.0|45.0|3.5|NNW|30.14|0.0||Clear|0.0|0.0|||11.0|0.555555555556|11.3684210526|0.513513513514|4.86363636364|2.76923076923|0
103|WAS|PHI|PHI|WAS|17|27|21|246|6|60|31:43|36|7|302|62|308|4|11|140|12|66|28:17|33|8|276|122|262|0|2|1|3|2|16|29|26|43|1|2|27|19|1|0|2009|7|10/26/2009|0|8:30|20091026|57.0|48.0|10.0|72.0|8.1|ENE|30.25|0.0||Mostly Cloudy|0.0|0.0|||15.375|0.615384615385|4.8275862069|0.674418604651|2.2962962963|6.42105263158|0
104|BAL|DEN|BAL|DEN|30|7|16|167|8|94|33:37|38|4|177|125|292|0|17|134|6|35|26:23|36|8|307|66|200|1|3|0|3|1|20|23|25|37|1|0|35|19|1|1|2009|8|11/1/2009|6|1:00|20091101|54.0|41.0||62.0||North|30.14|0.0|0.01|Unknown|0.0|0.0|||8.35|0.8|5.82608695652|0.621621621622|3.57142857143|3.47368421053|1
105|BUF|HOU|HOU|BUF|10|31|9|107|4|36|20:52|33|6|288|97|204|2|24|253|5|45|39:08|39|1|39|186|439|3|1|3|1|3|15|25|23|34|0|0|20|40|1|3|2009|8|11/1/2009|6|1:00|20091101|48.9|32.0|10.0|52.0|6.9|NNW|30.22|0.0||Mostly Cloudy|0.0|0.0|||7.13333333333|0.652173913043|10.12|0.735294117647|4.85|4.65|0
106|CHI|CLE|CHI|CLE|30|6|20|199|5|35|37:25|30|5|152|170|369|1|9|74|3|30|22:35|38|6|272|117|191|5|3|0|3|1|17|7|30|20|0|0|37|29|2|1|2009|8|11/1/2009|6|1:00|20091101|51.1|34.0|10.0|52.0|5.8|South|30.19|0.0||Mostly Cloudy|0.0|0.0|||11.7058823529|0.566666666667|10.5714285714|0.35|4.59459459459|4.03448275862|1
107|DAL|SEA|DAL|SEA|38|17|26|249|5|43|34:45|45|4|189|113|362|1|18|229|6|53|25:15|21|6|242|79|308|2|1|1|5|2|21|22|36|39|3|2|29|22|1|0|2009|8|11/1/2009|6|1:00|20091101|75.0|41.0|10.0|29.0|12.7|South|30.13|0.0||Clear|0.0|0.0|||11.8571428571|0.583333333333|10.4090909091|0.564102564103|3.89655172414|3.59090909091|1
108|DET|STL|STL|DET|10|17|17|162|8|67|32:03|43|7|324|127|289|1|21|212|5|27|27:57|38|5|223|150|362|1|1|0|1|2|14|18|33|36|0|1|33|26|1|1|2009|8|11/1/2009|6|1:00|20091101|48.9|28.9|10.0|46.0|0.0|North|30.24|0.0||Mostly Cloudy|0.0|0.0|||11.5714285714|0.424242424242|11.7777777778|0.5|3.84848484848|5.76923076923|0
109|GB|MIN|MIN|GB|26|38|21|261|6|45|32:32|36|5|216|90|351|0|19|244|3|29|27:28|36|3|137|111|355|2|2|1|3|5|27|17|42|28|3|4|19|32|0|1|2009|8|11/1/2009|6|4:15|20091101|45.0|34.0|10.0|65.0|10.4|SE|30.1|0.0||Partly Cloudy|0.0|0.0|39.7||9.66666666667|0.642857142857|14.3529411765|0.607142857143|4.73684210526|3.46875|0
110|IND|SF|IND|SF|18|14|20|349|5|38|33:34|41|7|324|61|410|0|16|182|7|50|26:26|46|8|400|113|295|2|4|0|1|2|32|19|49|32|1|1|21|18|0|1|2009|8|11/1/2009|6|1:00|20091101|50.0|28.0|10.0|43.0|0.0|North|30.22|0.0||Clear|0.0|0.0|||10.90625|0.65306122449|9.57894736842|0.59375|2.90476190476|6.27777777778|1
111|NYJ|MIA|MIA|NYJ|25|30|23|251|6|40|34:06|34|7|254|127|378|1|10|52|4|25|25:54|42|7|362|52|104|1|1|2|4|3|12|20|22|35|1|2|23|40|0|1|2009|8|11/1/2009|6|1:00|20091101|55.0|34.0|10.0|45.0|6.9|NNW|30.1|0.0||Clear|0.0|0.0|||20.9166666667|0.545454545455|2.6|0.571428571429|5.52173913043|1.3|0
112|SD|OAK|SD|OAK|24|16|20|246|5|40|30:29|39|3|125|100|346|2|13|81|6|31|29:31|44|4|213|99|180|1|3|1|1|3|14|16|22|25|0|1|27|30|1|2|2009|8|11/1/2009|6|4:05|20091101|68.0|57.9|9.0|70.0|0.0|North|29.99|0.0||Clear|0.0|0.0|||17.5714285714|0.636363636364|5.0625|0.64|3.7037037037|3.3|1
113|TEN|JAC|TEN|JAC|30|13|20|125|4|20|39:43|43|4|193|305|430|0|12|113|2|27|20:17|42|7|309|217|330|2|3|0|2|3|14|15|29|18|0|1|16|49|2|2|2009|8|11/1/2009|6|4:05|20091101|53.1|36.0|10.0|52.0|8.1|NNE|30.17|0.0||Clear|0.0|0.0|||8.92857142857|0.48275862069|7.53333333333|0.833333333333|19.0625|4.42857142857|1
114|ARI|CAR|CAR|ARI|21|34|23|226|5|35|27:02|41|4|210|94|320|6|13|85|7|72|32:58|39|6|282|270|355|0|2|0|3|4|27|7|46|15|2|1|17|44|1|2|2009|8|11/1/2009|6|4:15|20091101|86.0|27.0|10.0|12.0|4.6|WSW|29.91|0.0||Clear|0.0|0.0|||8.37037037037|0.586956521739|12.1428571429|0.466666666667|5.52941176471|6.13636363636|0
115|PHI|NYG|PHI|NYG|40|17|17|211|5|45|24:27|44|3|142|180|391|2|21|215|4|25|35:33|28|3|114|141|356|3|1|2|2|5|20|17|39|23|1|3|32|24|1|2|2009|8|11/1/2009|6|1:00|20091101|53.1|41.0|10.0|64.0|9.2|North|30.14|0.0|0.0|Overcast|0.0|0.0|||10.55|0.512820512821|12.6470588235|0.739130434783|5.625|5.875|1
116|NO|ATL|NO|ATL|35|27|23|291|7|65|33:14|40|2|89|146|437|4|21|281|4|25|26:46|38|3|116|161|442|3|2|0|3|5|19|25|42|33|1|2|24|35|1|2|2009|8|11/2/2009|0|8:30|20091102|68.0|53.1|10.0|59.0|12.7|NE|30.16|0.0||Clear|0.0|0.0|||15.3157894737|0.452380952381|11.24|0.757575757576|6.08333333333|4.6|1
117|ATL|WAS|ATL|WAS|31|17|18|125|7|54|26:28|43|3|126|181|306|1|17|176|10|88|33:32|46|3|150|136|312|1|1|1|4|2|17|19|24|27|1|1|27|32|2|1|2009|9|11/8/2009|6|1:00|20091108|73.0|44.1|9.0|35.0|0.0|North|30.24|0.0||Clear|0.0|0.0|||7.35294117647|0.708333333333|9.26315789474|0.703703703704|6.7037037037|4.25|1
118|CHI|ARI|ARI|CHI|21|41|20|347|9|89|26:44|36|4|161|70|417|1|27|256|2|15|33:16|41|4|166|182|438|1|2|0|5|3|22|29|33|47|5|3|31|12|0|0|2009|9|11/8/2009|6|1:00|20091108|70.0|55.0|10.0|59.0|12.7|South|30.03|0.0||Scattered Clouds|0.0|0.0|||15.7727272727|0.666666666667|8.8275862069|0.617021276596|2.25806451613|15.1666666667|0
119|CIN|BAL|CIN|BAL|17|7|20|223|6|40|40:00|40|5|232|146|369|1|16|160|7|80|20:00|41|5|249|55|215|2|1|0|1|2|18|20|32|33|0|1|17|39|1|1|2009|9|11/8/2009|6|1:00|20091108|70.0|48.0|10.0|46.0|9.2|SE|30.19|0.0||Clear|0.0|0.0|||12.3888888889|0.5625|8.0|0.606060606061|8.58823529412|1.41025641026|1
120|IND|HOU|IND|HOU|20|17|27|306|4|40|25:27|33|3|98|72|378|2|22|301|13|103|34:33|42|4|174|81|382|3|1|2|2|2|32|34|43|51|1|1|26|18|1|1|2009|9|11/8/2009|6|1:00|20091108|69.1|48.0|10.0|47.0|11.5|SSW|30.14|0.0||Clear|0.0|0.0|||9.5625|0.744186046512|8.85294117647|0.666666666667|2.76923076923|4.5|1
121|JAC|KC|JAC|KC|24|21|21|253|5|31|36:13|34|4|157|173|426|1|14|241|1|10|23:47|40|7|326|60|301|0|1|2|3|2|18|23|27|39|1|2|41|14|2|0|2009|9|11/8/2009|6|1:00|20091108|78.1|59.0|10.0|52.0|16.1|East|30.19|0.0||Mostly Cloudy|0.0|0.0|||14.0555555556|0.666666666667|10.4782608696|0.589743589744|4.21951219512|4.28571428571|1
122|NE|MIA|NE|MIA|27|17|22|323|5|49|28:53|35|3|104|109|432|1|21|201|3|35|31:07|41|5|209|133|334|0|1|4|2|2|20|25|37|37|1|1|31|24|1|1|2009|9|11/8/2009|6|1:00|20091108|68.0|32.0|10.0|26.0|10.4|WNW|30.19|0.0||Clear|0.0|0.0|||16.15|0.540540540541|8.04|0.675675675676|3.51612903226|5.54166666667|1
123|TB|GB|TB|GB|38|28|17|198|2|15|24:43|37|7|296|81|279|1|20|234|5|35|35:17|28|7|247|170|404|3|1|0|4|5|17|14|35|31|2|3|32|25|2|0|2009|9|11/8/2009|6|1:00|20091108|82.4|57.2|10.0|42.0|19.6|ESE|30.06|0.0||Clear|0.0|0.0||82.0|11.6470588235|0.485714285714|16.7142857143|0.451612903226|2.53125|6.8|1
124|NO|CAR|NO|CAR|30|20|18|330|7|55|27:34|39|3|116|84|414|2|21|189|6|37|32:26|36|3|112|182|371|3|2|3|2|3|17|24|30|35|0|1|39|23|2|1|2009|9|11/8/2009|6|4:05|20091108|71.1|64.0|10.0|78.0|19.6|East|30.07|0.0||Clear|0.0|0.0|||19.4117647059|0.566666666667|7.875|0.685714285714|2.15384615385|7.91304347826|1
125|SEA|DET|SEA|DET|32|20|25|342|6|45|30:42|36|3|109|55|397|2|17|186|9|77|29:18|45|2|105|114|300|5|2|4|2|3|22|40|42|52|2|1|21|18|0|1|2009|9|11/8/2009|6|4:05|20091108|50.0|42.1|10.0|74.0|5.8|ESE|30.02|0.0|0.02|Mostly Cloudy|0.0|0.0|||15.5454545455|0.52380952381|4.65|0.769230769231|2.61904761905|6.33333333333|1
126|NYG|SD|SD|NYG|20|21|19|188|9|104|37:47|35|5|176|116|304|1|18|192|3|20|22:13|34|5|184|34|226|2|2|0|2|3|25|24|33|36|2|3|29|15|0|0|2009|9|11/8/2009|6|4:15|20091108|66.0|43.0|10.0|43.0|3.5|ESE|30.26|0.0|0.0|Clear|0.0|0.0|||7.52|0.757575757576|8.0|0.666666666667|4.0|2.26666666667|0
127|SF|TEN|TEN|SF|27|34|25|250|5|25|33:50|53|3|170|108|358|4|14|163|8|58|26:10|44|5|217|152|315|0|2|2|3|4|29|12|45|20|2|0|20|34|1|3|2009|9|11/8/2009|6|4:15|20091108|60.1|39.9|10.0|47.0|12.7|West|30.01|0.0||Mostly Cloudy|0.0|0.0|||8.62068965517|0.644444444444|13.5833333333|0.6|5.4|4.47058823529|0
